Date,Open,High,Low,Close,Avg_Volume,Volume,Dividends,Stock Splits
19-07-2021,4.300000190734863,4.315000057220459,4.199999809265137,4.315000057220459,1358522,400000,0.0,0.0
20-07-2021,4.53000020980835,4.53000020980835,4.53000020980835,4.53000020980835,1358522,40000,0.0,0.0
22-07-2021,4.699999809265137,4.755000114440918,4.599999904632568,4.755000114440918,1358522,80000,0.0,0.0
23-07-2021,4.989999771118164,4.989999771118164,4.989999771118164,4.989999771118164,1358522,40000,0.0,0.0
26-07-2021,4.989999771118164,4.989999771118164,4.989999771118164,4.989999771118164,1358522,0,0.0,0.0
27-07-2021,4.949999809265137,4.949999809265137,4.744999885559082,4.744999885559082,1358522,100000,0.0,0.0
28-07-2021,4.744999885559082,4.744999885559082,4.744999885559082,4.744999885559082,1358522,0,0.0,0.0
29-07-2021,4.744999885559082,4.744999885559082,4.744999885559082,4.744999885559082,1358522,0,0.0,0.0
30-07-2021,4.900000095367432,4.980000019073486,4.900000095367432,4.980000019073486,1358522,80000,0.0,0.0
02-08-2021,4.90500020980835,4.90500020980835,4.900000095367432,4.900000095367432,1358522,40000,0.0,0.0
03-08-2021,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,1358522,20000,0.0,0.0
04-08-2021,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,1358522,0,0.0,0.0
05-08-2021,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,1358522,0,0.0,0.0
06-08-2021,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,1358522,0,0.0,0.0
09-08-2021,4.5,4.75,4.465000152587891,4.75,1358522,120000,0.0,0.0
10-08-2021,4.599999904632568,4.699999809265137,4.599999904632568,4.599999904632568,1358522,120000,0.0,0.0
11-08-2021,4.599999904632568,4.650000095367432,4.599999904632568,4.599999904632568,1358522,100000,0.0,0.0
12-08-2021,4.690000057220459,4.699999809265137,4.690000057220459,4.699999809265137,1358522,40000,0.0,0.0
13-08-2021,4.800000190734863,4.800000190734863,4.5,4.599999904632568,1358522,160000,0.0,0.0
16-08-2021,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,1358522,0,0.0,0.0
17-08-2021,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,1358522,60000,0.0,0.0
18-08-2021,4.695000171661377,4.699999809265137,4.695000171661377,4.699999809265137,1358522,60000,0.0,0.0
20-08-2021,4.505000114440918,4.675000190734863,4.5,4.599999904632568,1358522,120000,0.0,0.0
23-08-2021,4.5,4.599999904632568,4.375,4.599999904632568,1358522,140000,0.0,0.0
24-08-2021,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,1358522,40000,0.0,0.0
25-08-2021,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,1358522,40000,0.0,0.0
26-08-2021,4.800000190734863,4.829999923706055,4.789999961853027,4.804999828338623,1358522,220000,0.0,0.0
27-08-2021,4.800000190734863,4.800000190734863,4.610000133514404,4.635000228881836,1358522,100000,0.0,0.0
30-08-2021,4.849999904632568,4.864999771118164,4.849999904632568,4.860000133514404,1358522,60000,0.0,0.0
31-08-2021,4.994999885559082,5.099999904632568,4.800000190734863,5.005000114440918,1358522,520000,0.0,0.0
01-09-2021,5.199999809265137,5.244999885559082,4.960000038146973,4.960000038146973,1358522,80000,0.0,0.0
02-09-2021,4.960000038146973,4.960000038146973,4.960000038146973,4.960000038146973,1358522,0,0.0,0.0
03-09-2021,4.90500020980835,4.949999809265137,4.90500020980835,4.949999809265137,1358522,40000,0.0,0.0
