Date,Open,High,Low,Close,Avg_Volume,Volume,Dividends,Stock Splits
19-07-2021,137.6127270943321,140.1881004782284,135.23170416572077,136.3007354736328,254224,178368,0.0,0.0
20-07-2021,136.59228039023407,137.75848683678507,132.31617031405438,132.9478759765625,254224,193081,0.0,0.0
22-07-2021,135.96056690540811,136.54367750969487,133.53096410274452,134.11407470703125,254224,128012,0.0,0.0
23-07-2021,136.00915717411766,143.055005055608,135.18310114755175,140.33384704589844,254224,871495,0.0,0.0
26-07-2021,141.8888215171622,145.5818212074056,141.8888215171622,144.3670196533203,254224,643263,0.0,0.0
27-07-2021,146.74802359972765,151.60722967918883,145.58181710648097,148.44874572753906,254224,651568,0.0,0.0
28-07-2021,149.95511044028834,149.95511044028834,142.71489596810372,144.9501190185547,254224,157780,0.0,0.0
29-07-2021,147.2339358381139,152.38469695537012,144.7557379126386,148.35154724121094,254224,796907,0.0,0.0
30-07-2021,149.5663440199999,154.08541417332017,148.3029624139178,149.37197875976562,254224,2100690,0.0,0.0
02-08-2021,151.60723517922796,152.91922679992723,147.914235459038,148.69171142578125,254224,330044,0.0,0.0
03-08-2021,149.37199392422127,149.37199392422127,144.70715305942377,145.24166870117188,254224,223548,0.0,0.0
04-08-2021,145.33885260464356,147.7684555741992,141.11133750596883,141.93740844726562,254224,195232,0.0,0.0
05-08-2021,142.18037135037642,142.52050687487704,137.126800046893,139.9937286376953,254224,486411,0.0,0.0
06-08-2021,140.62542607542127,144.51279108001685,139.65358482427237,140.43106079101562,254224,174207,0.0,0.0
09-08-2021,138.97328344995395,138.97328344995395,133.1422365919139,133.9683074951172,254224,637136,0.0,0.0
10-08-2021,135.86339616340635,136.54368200472348,121.77169944405766,125.4646987915039,254224,971190,0.0,0.0
11-08-2021,126.33934787870258,129.49783157567015,120.21674574644938,125.17314147949219,254224,493279,0.0,0.0
12-08-2021,127.69992950885894,130.712643202041,125.65907185819503,129.59503173828125,254224,405235,0.0,0.0
13-08-2021,131.63587860060218,131.7330686456247,127.31118852123883,128.5745849609375,254224,377516,0.0,0.0
16-08-2021,129.25487466421924,133.2880095585603,125.6590653273543,131.4901123046875,254224,493033,0.0,0.0
17-08-2021,132.89929363401694,132.89929363401694,125.17315850557836,126.63092041015625,254224,230146,0.0,0.0
18-08-2021,127.89431320399895,127.94289340273612,122.74355166261664,124.88159942626953,254224,256817,0.0,0.0
20-08-2021,119.97378819896738,120.84844672560804,115.01739976741649,116.32938385009766,254224,853114,0.0,0.0
23-08-2021,118.07870427631708,120.45971221976868,106.41661002680428,107.48563385009766,254224,462340,0.0,0.0
24-08-2021,107.48563104260852,112.8793524579499,106.90252782827531,111.13003540039062,254224,351201,0.0,0.0
25-08-2021,113.17090161814087,115.8434648436102,112.15047283533389,113.65682220458984,254224,258372,0.0,0.0
26-08-2021,114.48288565050174,114.48288565050174,111.08144176768023,111.95609283447266,254224,279418,0.0,0.0
27-08-2021,112.29625398214245,114.288523999728,111.81033338060061,112.44202423095703,254224,259011,0.0,0.0
30-08-2021,113.2680948099852,117.54419015773931,113.21949978416802,116.47516632080078,254224,498561,0.0,0.0
31-08-2021,117.30123604784775,118.95337062353707,114.045569339411,115.64910888671875,254224,473612,0.0,0.0
01-09-2021,115.6491015989389,116.13502219389242,112.73357802921775,113.94837951660156,254224,321096,0.0,0.0
02-09-2021,115.45474253488625,117.3984250192139,114.67726657533109,116.08643341064453,254224,162754,0.0,0.0
03-09-2021,116.62095438628332,117.83575599447377,115.2603751021979,115.69770812988281,254224,400613,0.0,0.0
06-09-2021,116.86390759525906,117.4956058759833,114.92022514045226,115.79488372802734,254224,163356,0.0,0.0
07-09-2021,115.84346032857032,117.15545179249497,113.70541279734991,114.14273834228516,254224,414595,0.0,0.0
08-09-2021,114.23993283997639,115.11458396393675,112.87935371500733,113.65682220458984,254224,269637,0.0,0.0
09-09-2021,113.75401353367066,114.28852173604383,112.00469643694434,112.68498229980469,254224,290372,0.0,0.0
