Date,Open,High,Low,Close,Avg_Volume,Volume,Dividends,Stock Splits
26-06-2023,17.719999313354492,17.719999313354492,17.719999313354492,17.719999313354492,75,0,0.0,0.0
27-06-2023,17.719999313354492,17.719999313354492,17.719999313354492,17.719999313354492,75,0,0.0,0.0
28-06-2023,17.719999313354492,17.719999313354492,17.719999313354492,17.719999313354492,75,0,0.0,0.0
30-06-2023,17.719999313354492,17.719999313354492,17.719999313354492,17.719999313354492,75,0,0.0,0.0
03-07-2023,17.3700008392334,17.3700008392334,17.3700008392334,17.3700008392334,75,5,0.0,0.0
04-07-2023,17.3700008392334,17.3700008392334,17.3700008392334,17.3700008392334,75,0,0.0,0.0
05-07-2023,17.3700008392334,17.3700008392334,17.3700008392334,17.3700008392334,75,0,0.0,0.0
06-07-2023,17.3700008392334,17.3700008392334,17.3700008392334,17.3700008392334,75,0,0.0,0.0
07-07-2023,17.3700008392334,17.3700008392334,17.3700008392334,17.3700008392334,75,0,0.0,0.0
10-07-2023,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,75,1,0.0,0.0
11-07-2023,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,75,0,0.0,0.0
12-07-2023,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,75,0,0.0,0.0
13-07-2023,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,75,0,0.0,0.0
14-07-2023,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,75,0,0.0,0.0
17-07-2023,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,75,0,0.0,0.0
18-07-2023,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,75,0,0.0,0.0
19-07-2023,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,75,0,0.0,0.0
20-07-2023,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,75,0,0.0,0.0
21-07-2023,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,75,0,0.0,0.0
24-07-2023,17.030000686645508,17.030000686645508,17.030000686645508,17.030000686645508,75,0,0.0,0.0
25-07-2023,16.18000030517578,16.18000030517578,16.18000030517578,16.18000030517578,75,5,0.0,0.0
26-07-2023,16.18000030517578,16.18000030517578,16.18000030517578,16.18000030517578,75,0,0.0,0.0
27-07-2023,16.549999237060547,16.549999237060547,15.380000114440918,15.380000114440918,75,1067,0.0,0.0
28-07-2023,15.380000114440918,15.380000114440918,15.380000114440918,15.380000114440918,75,0,0.0,0.0
31-07-2023,14.619999885559082,14.619999885559082,14.619999885559082,14.619999885559082,75,71,0.0,0.0
01-08-2023,13.890000343322754,13.890000343322754,13.890000343322754,13.890000343322754,75,145,0.0,0.0
02-08-2023,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,75,96,0.0,0.0
03-08-2023,12.539999961853027,12.539999961853027,12.539999961853027,12.539999961853027,75,41,0.0,0.0
04-08-2023,11.920000076293945,11.920000076293945,11.920000076293945,11.920000076293945,75,77,0.0,0.0
07-08-2023,11.329999923706055,11.329999923706055,11.329999923706055,11.329999923706055,75,348,0.0,0.0
08-08-2023,10.770000457763672,10.770000457763672,10.770000457763672,10.770000457763672,75,1057,0.0,0.0
09-08-2023,10.239999771118164,10.239999771118164,10.239999771118164,10.239999771118164,75,154,0.0,0.0
10-08-2023,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,75,198,0.0,0.0
11-08-2023,9.25,9.25,9.25,9.25,75,4300,0.0,0.0
14-08-2023,9.4399995803833,9.4399995803833,8.789999961853027,9.4399995803833,75,1148,0.0,0.0
16-08-2023,9.630000114440918,9.630000114440918,9.59000015258789,9.600000381469727,75,1964,0.0,0.0
17-08-2023,9.600000381469727,9.609999656677246,9.600000381469727,9.609999656677246,75,354,0.0,0.0
18-08-2023,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,75,1226,0.0,0.0
21-08-2023,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,75,0,0.0,0.0
22-08-2023,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,75,120,0.0,0.0
23-08-2023,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,75,342,0.0,0.0
24-08-2023,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,75,1336,0.0,0.0
25-08-2023,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,75,50,0.0,0.0
28-08-2023,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,75,181,0.0,0.0
29-08-2023,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,75,370,0.0,0.0
30-08-2023,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,75,340,0.0,0.0
31-08-2023,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,75,172,0.0,0.0
01-09-2023,9.579999923706055,9.59000015258789,9.579999923706055,9.59000015258789,75,114,0.0,0.0
04-09-2023,9.579999923706055,9.579999923706055,9.119999885559082,9.550000190734863,75,851,0.0,0.0
05-09-2023,9.550000190734863,9.550000190734863,9.140000343322754,9.149999618530273,75,1586,0.0,0.0
06-09-2023,9.149999618530273,9.149999618530273,9.149999618530273,9.149999618530273,75,1287,0.0,0.0
07-09-2023,9.600000381469727,9.600000381469727,9.5,9.550000190734863,75,3357,0.0,0.0
08-09-2023,9.550000190734863,9.949999809265137,9.100000381469727,9.229999542236328,75,2490,0.0,0.0
11-09-2023,9.40999984741211,9.6899995803833,8.899999618530273,9.640000343322754,75,7636,0.0,0.0
12-09-2023,9.3100004196167,10.119999885559082,9.3100004196167,9.3100004196167,75,1586,0.0,0.0
13-09-2023,9.5,9.75,8.850000381469727,9.6899995803833,75,1463,0.0,0.0
14-09-2023,9.6899995803833,9.6899995803833,9.210000038146973,9.359999656677246,75,1191,0.0,0.0
15-09-2023,9.6899995803833,9.6899995803833,8.899999618530273,8.899999618530273,75,1079,0.0,0.0
18-09-2023,9.079999923706055,9.34000015258789,8.850000381469727,9.34000015258789,75,11395,0.0,0.0
20-09-2023,9.449999809265137,9.800000190734863,9.449999809265137,9.779999732971191,75,3185,0.0,0.0
21-09-2023,10.0,10.260000228881836,9.300000190734863,9.3100004196167,75,4223,0.0,0.0
22-09-2023,9.3100004196167,9.770000457763672,9.3100004196167,9.770000457763672,75,6711,0.0,0.0
25-09-2023,9.970000267028809,9.970000267028809,9.3100004196167,9.3100004196167,75,565,0.0,0.0
26-09-2023,9.3100004196167,9.3100004196167,8.850000381469727,8.850000381469727,75,2959,0.0,0.0
27-09-2023,8.670000076293945,8.8100004196167,8.670000076293945,8.800000190734863,75,3764,0.0,0.0
28-09-2023,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,75,47,0.0,0.0
29-09-2023,8.800000190734863,9.199999809265137,8.359999656677246,8.359999656677246,75,1160,0.0,0.0
03-10-2023,7.960000038146973,8.770000457763672,7.949999809265137,8.770000457763672,75,7408,0.0,0.0
04-10-2023,9.010000228881836,9.199999809265137,8.770000457763672,9.199999809265137,75,7200,0.0,0.0
05-10-2023,9.199999809265137,9.65999984741211,9.020000457763672,9.65999984741211,75,1643,0.0,0.0
06-10-2023,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,75,1011,0.0,0.0
09-10-2023,10.640000343322754,10.640000343322754,10.640000343322754,10.640000343322754,75,5717,0.0,0.0
10-10-2023,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,75,447,0.0,0.0
11-10-2023,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,75,2928,0.0,0.0
12-10-2023,11.119999885559082,11.119999885559082,11.119999885559082,11.119999885559082,75,127,0.0,0.0
13-10-2023,11.34000015258789,11.34000015258789,11.300000190734863,11.300000190734863,75,3,0.0,0.0
16-10-2023,11.520000457763672,11.520000457763672,11.520000457763672,11.520000457763672,75,823,0.0,0.0
17-10-2023,11.75,11.75,11.75,11.75,75,2250,0.0,0.0
18-10-2023,11.979999542236328,11.979999542236328,11.979999542236328,11.979999542236328,75,230,0.0,0.0
19-10-2023,12.199999809265137,12.210000038146973,12.199999809265137,12.199999809265137,75,11314,0.0,0.0
20-10-2023,12.4399995803833,12.4399995803833,12.4399995803833,12.4399995803833,75,4768,0.0,0.0
23-10-2023,12.5,12.5,12.4399995803833,12.4399995803833,75,3108,0.0,0.0
25-10-2023,12.4399995803833,12.4399995803833,12.4399995803833,12.4399995803833,75,0,0.0,0.0
26-10-2023,12.4399995803833,12.4399995803833,12.4399995803833,12.4399995803833,75,1,0.0,0.0
27-10-2023,12.4399995803833,12.4399995803833,12.4399995803833,12.4399995803833,75,1562,0.0,0.0
30-10-2023,12.4399995803833,12.4399995803833,12.4399995803833,12.4399995803833,75,2603,0.0,0.0
31-10-2023,12.449999809265137,12.680000305175781,12.449999809265137,12.449999809265137,75,1478,0.0,0.0
01-11-2023,12.449999809265137,12.6899995803833,12.449999809265137,12.6899995803833,75,370,0.0,0.0
02-11-2023,12.9399995803833,12.9399995803833,12.84000015258789,12.84000015258789,75,500,0.0,0.0
03-11-2023,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,75,0,0.0,0.0
06-11-2023,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,75,1,0.0,0.0
07-11-2023,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,75,302,0.0,0.0
08-11-2023,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,75,50,0.0,0.0
09-11-2023,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,75,524,0.0,0.0
10-11-2023,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,75,1000,0.0,0.0
13-11-2023,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,75,10,0.0,0.0
15-11-2023,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,75,0,0.0,0.0
16-11-2023,12.800000190734863,12.800000190734863,12.739999771118164,12.739999771118164,75,190,0.0,0.0
17-11-2023,12.739999771118164,12.739999771118164,12.739999771118164,12.739999771118164,75,0,0.0,0.0
20-11-2023,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,75,111,0.0,0.0
21-11-2023,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,75,106,0.0,0.0
22-11-2023,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,75,0,0.0,0.0
23-11-2023,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,75,0,0.0,0.0
24-11-2023,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,75,0,0.0,0.0
