Date,Open,High,Low,Close,Avg_Volume,Volume,Dividends,Stock Splits
26-06-2023,69.3499984741211,69.3499984741211,69.3499984741211,69.3499984741211,19803,174,0.0,0.0
27-06-2023,69.3499984741211,69.3499984741211,69.3499984741211,69.3499984741211,19803,0,0.0,0.0
28-06-2023,69.3499984741211,69.3499984741211,69.3499984741211,69.3499984741211,19803,0,0.0,0.0
30-06-2023,69.3499984741211,69.3499984741211,69.3499984741211,69.3499984741211,19803,0,0.0,0.0
03-07-2023,65.88999938964844,67.0,65.88999938964844,66.70999908447266,19803,178,0.0,0.0
04-07-2023,66.70999908447266,66.70999908447266,66.70999908447266,66.70999908447266,19803,0,0.0,0.0
05-07-2023,66.70999908447266,66.70999908447266,66.70999908447266,66.70999908447266,19803,0,0.0,0.0
06-07-2023,66.70999908447266,66.70999908447266,66.70999908447266,66.70999908447266,19803,0,0.0,0.0
07-07-2023,66.70999908447266,66.70999908447266,66.70999908447266,66.70999908447266,19803,0,0.0,0.0
10-07-2023,63.380001068115234,65.05000305175781,63.380001068115234,65.05000305175781,19803,125,0.0,0.0
11-07-2023,65.05000305175781,65.05000305175781,65.05000305175781,65.05000305175781,19803,0,0.0,0.0
12-07-2023,65.05000305175781,65.05000305175781,65.05000305175781,65.05000305175781,19803,0,0.0,0.0
13-07-2023,65.05000305175781,65.05000305175781,65.05000305175781,65.05000305175781,19803,0,0.0,0.0
14-07-2023,65.05000305175781,65.05000305175781,65.05000305175781,65.05000305175781,19803,0,0.0,0.0
17-07-2023,61.79999923706055,68.0,61.79999923706055,68.0,19803,437,0.0,0.0
18-07-2023,68.0,68.0,68.0,68.0,19803,0,0.0,0.0
19-07-2023,68.0,68.0,68.0,68.0,19803,0,0.0,0.0
20-07-2023,68.0,68.0,68.0,68.0,19803,0,0.0,0.0
21-07-2023,68.0,68.0,68.0,68.0,19803,0,0.0,0.0
24-07-2023,68.0,68.0,64.5999984741211,64.61000061035156,19803,351,0.0,0.0
25-07-2023,64.61000061035156,64.61000061035156,64.61000061035156,64.61000061035156,19803,0,0.0,0.0
26-07-2023,64.61000061035156,64.61000061035156,64.61000061035156,64.61000061035156,19803,0,0.0,0.0
27-07-2023,64.61000061035156,64.61000061035156,64.61000061035156,64.61000061035156,19803,0,0.0,0.0
28-07-2023,64.61000061035156,64.61000061035156,64.61000061035156,64.61000061035156,19803,0,0.0,0.0
31-07-2023,64.61000061035156,64.61000061035156,61.380001068115234,61.38999938964844,19803,83,0.0,0.0
01-08-2023,61.38999938964844,61.38999938964844,61.38999938964844,61.38999938964844,19803,0,0.0,0.0
02-08-2023,61.38999938964844,61.38999938964844,61.38999938964844,61.38999938964844,19803,0,0.0,0.0
03-08-2023,61.38999938964844,61.38999938964844,61.38999938964844,61.38999938964844,19803,0,0.0,0.0
04-08-2023,61.38999938964844,61.38999938964844,61.38999938964844,61.38999938964844,19803,0,0.0,0.0
07-08-2023,61.0,64.44999694824219,60.0,64.44999694824219,19803,288,0.0,0.0
08-08-2023,64.44999694824219,64.44999694824219,64.44999694824219,64.44999694824219,19803,0,0.0,0.0
09-08-2023,64.44999694824219,64.44999694824219,64.44999694824219,64.44999694824219,19803,0,0.0,0.0
10-08-2023,64.44999694824219,64.44999694824219,64.44999694824219,64.44999694824219,19803,0,0.0,0.0
11-08-2023,64.44999694824219,64.44999694824219,64.44999694824219,64.44999694824219,19803,0,0.0,0.0
14-08-2023,61.22999954223633,64.44999694824219,61.22999954223633,64.44999694824219,19803,65,0.0,0.0
16-08-2023,64.44999694824219,64.44999694824219,64.44999694824219,64.44999694824219,19803,0,0.0,0.0
17-08-2023,64.44999694824219,64.44999694824219,64.44999694824219,64.44999694824219,19803,0,0.0,0.0
18-08-2023,64.44999694824219,64.44999694824219,64.44999694824219,64.44999694824219,19803,0,0.0,0.0
21-08-2023,64.44999694824219,64.54000091552734,64.0999984741211,64.44999694824219,19803,252,0.0,0.0
22-08-2023,64.44999694824219,64.44999694824219,64.44999694824219,64.44999694824219,19803,0,0.0,0.0
23-08-2023,64.44999694824219,64.44999694824219,64.44999694824219,64.44999694824219,19803,0,0.0,0.0
24-08-2023,64.44999694824219,64.44999694824219,64.44999694824219,64.44999694824219,19803,0,0.0,0.0
25-08-2023,64.44999694824219,64.44999694824219,64.44999694824219,64.44999694824219,19803,0,0.0,0.0
28-08-2023,63.04999923706055,63.04999923706055,63.04999923706055,63.04999923706055,19803,2,0.0,0.0
29-08-2023,63.04999923706055,63.04999923706055,63.04999923706055,63.04999923706055,19803,0,0.0,0.0
30-08-2023,63.04999923706055,63.04999923706055,63.04999923706055,63.04999923706055,19803,0,0.0,0.0
31-08-2023,63.04999923706055,63.04999923706055,63.04999923706055,63.04999923706055,19803,0,0.0,0.0
01-09-2023,63.04999923706055,63.04999923706055,63.04999923706055,63.04999923706055,19803,0,0.0,0.0
04-09-2023,66.19999694824219,66.19999694824219,63.04999923706055,63.04999923706055,19803,347,0.0,0.0
05-09-2023,63.04999923706055,63.04999923706055,63.04999923706055,63.04999923706055,19803,0,0.0,0.0
06-09-2023,63.04999923706055,63.04999923706055,63.04999923706055,63.04999923706055,19803,0,0.0,0.0
07-09-2023,63.04999923706055,63.04999923706055,63.04999923706055,63.04999923706055,19803,0,0.0,0.0
08-09-2023,63.04999923706055,63.04999923706055,63.04999923706055,63.04999923706055,19803,0,0.0,0.0
11-09-2023,63.20000076293945,66.1500015258789,63.20000076293945,66.1500015258789,19803,36,0.0,0.0
12-09-2023,66.1500015258789,66.1500015258789,66.1500015258789,66.1500015258789,19803,0,0.0,0.0
13-09-2023,66.1500015258789,66.1500015258789,66.1500015258789,66.1500015258789,19803,0,0.0,0.0
14-09-2023,66.1500015258789,66.1500015258789,66.1500015258789,66.1500015258789,19803,0,0.0,0.0
